ac,floored charge rate,sd/a
7.352459016,6,0.001064058
7.360655738,6,0.001339455
7.360655738,6,0.001411198
7.360655738,6,0.00131358
7.368852459,6,0.001040505
7.37295082,6,0.000947483
7.37295082,6,0.000887009
7.385245902,6,0.001048417
7.385245902,6,0.001072637
7.397540984,6,0.001225615
7.401639344,6,0.001338079
7.409836066,6,0.001493039
7.409836066,6,0.001460059
7.430327869,6,0.001954446
7.43442623,6,0.002117299
7.446721311,6,0.00278776
7.454918033,6,0.00319642
7.454918033,6,0.003225008
7.471311475,6,0.003350473
7.483606557,6,0.003508081
7.483606557,6,0.003048149
7.520491803,6,0.003793524
7.520491803,6,0.003830021
7.532786885,6,0.004093904
7.549180328,6,0.004418898
7.569672131,6,0.004608257
7.569672131,6,0.004355082
7.586065574,6,0.00422478
7.606557377,6,0.003834432
7.618852459,6,0.004187983
7.639344262,6,0.004421156
7.639344262,6,0.004289576
7.655737705,6,0.004362258
7.676229508,6,0.004847824
7.68852459,6,0.004706475
7.709016393,6,0.004751271
7.709016393,6,0.004555743
7.729508197,6,0.004588295
7.754098361,6,0.005083004
7.770491803,6,0.00520579
7.770491803,6,0.004891906
7.795081967,6,0.00500665
7.823770492,6,0.005395857
7.860655738,6,0.006318975
7.889344262,6,0.006872532
7.889344262,6,0.006836772
7.913934426,6,0.007064223
7.93852459,6,0.007314311
7.950819672,6,0.006628815
7.954918033,6,0.005595163
7.971311475,6,0.004738087
7.979508197,6,0.004221924
7.995901639,6,0.004225954
8,6,0.00353675
8,6,0.002760811
8.008196721,6,0.002440157
8.012295082,6,0.002095917
8.020491803,6,0.00160296
8.024590164,6,0.001391603
8.024590164,6,0.001405629
8.032786885,6,0.001784961
8.036885246,6,0.00207594
8.045081967,6,0.002095356
8.049180328,6,0.002088733
8.053278689,6,0.001957155
8.053278689,6,0.001616963
8.053278689,6,0.0011515
8.040983607,6,0.000963703
8.040983607,6,0.000999071
8.036885246,6,0.001180172
8.024590164,6,0.001597725
8.024590164,6,0.001646925
8.008196721,6,0.00178892
8.008196721,6,0.00185035
8,6,0.001824187
8,6,0.001834656
7.991803279,6,0.001865387
7.987704918,6,0.001773322
7.983606557,6,0.001825671
7.975409836,6,0.001668846
7.963114754,6,0.002004881
7.959016393,6,0.002089081
7.959016393,6,0.002066496
7.942622951,6,0.002142276
7.922131148,6,0.002723024
7.922131148,6,0.002861611
7.893442623,6,0.003460942
7.893442623,6,0.003680121
7.885245902,6,0.003871314
7.87295082,6,0.003947923
7.864754098,6,0.003586574
7.860655738,6,0.003164453
7.848360656,6,0.00310527
7.836065574,6,0.002921164
7.823770492,6,0.003333746
7.81147541,6,0.003590164
7.81147541,6,0.003480528
7.795081967,6,0.003590619
7.774590164,6,0.003894041
7.774590164,6,0.003229104
7.725409836,6,0.003618235
7.725409836,6,0.003753461
7.696721311,6,0.004411529
7.672131148,6,0.005296496
7.655737705,6,0.005756926
7.647540984,6,0.0059665
7.618852459,6,0.006606409
7.594262295,6,0.00620592
7.581967213,6,0.006460993
7.56147541,6,0.006185315
7.56147541,6,0.005764865
7.545081967,6,0.00555489
7.532786885,6,0.005243166
7.532786885,6,0.004214771
7.520491803,6,0.003574784
7.5,6,0.003503681
7.487704918,6,0.003465935
7.475409836,6,0.003741672
7.463114754,6,0.003801277
7.463114754,6,0.003707224
7.450819672,6,0.003743124
7.446721311,6,0.00323144
7.43852459,6,0.00268965
7.43442623,6,0.002292854
7.43442623,6,0.001851855
7.426229508,6,0.001658052
7.422131148,6,0.001662495
7.422131148,6,0.001248197
7.413934426,6,0.001200817
7.397540984,6,0.0014911
7.37704918,6,0.002364061
7.360655738,6,0.003258404
7.348360656,5,0.003911252
7.340163934,5,0.004387004
7.31557377,5,0.005084446
7.299180328,5,0.005318594
7.299180328,5,0.004902652
7.258196721,5,0.005322786
7.258196721,5,0.005242544
7.237704918,5,0.005383749
7.217213115,5,0.005586832
7.217213115,5,0.005089037
7.204918033,5,0.004853462
7.18852459,5,0.004946801
7.172131148,5,0.004529894
7.159836066,5,0.004919626
7.147540984,5,0.004766144
7.147540984,5,0.004457337
7.135245902,5,0.004431733
7.12295082,5,0.003887889
7.12295082,5,0.002987379
7.102459016,5,0.002808443
7.102459016,5,0.002601147
7.090163934,5,0.002681531
7.086065574,5,0.002790984
7.086065574,5,0.002489883
7.077868852,5,0.002399054
7.073770492,5,0.002247215
7.06557377,5,0.001840492
7.057377049,5,0.002029
7.053278689,5,0.002047763
7.053278689,5,0.002084475
7.040983607,5,0.002296433
7.040983607,5,0.002134552
7.040983607,5,0.001908898
7.028688525,5,0.001813491
7.028688525,5,0.001801133
7.024590164,5,0.00183709
7.016393443,5,0.002020937
7.016393443,5,0.001866375
7.012295082,5,0.00191599
7,5,0.002053721
6.995901639,5,0.001902896
6.987704918,5,0.002049166
6.979508197,5,0.00225541
6.979508197,5,0.002212009
6.975409836,5,0.002213629
6.967213115,5,0.001970957
6.967213115,5,0.001496221
6.963114754,5,0.001274576
6.950819672,5,0.001312986
6.946721311,5,0.001456095
6.93852459,5,0.001817943
6.93852459,5,0.001759654
6.930327869,5,0.001815142
6.926229508,5,0.001814444
6.918032787,5,0.001753631
6.918032787,5,0.001464002
6.901639344,5,0.001977589
6.901639344,5,0.00215602
6.893442623,5,0.002474521
6.885245902,5,0.002540056
6.885245902,5,0.002458514
6.87704918,5,0.002360144
6.868852459,5,0.002221711
6.864754098,5,0.001739092
6.856557377,5,0.001857665
6.848360656,5,0.001891866
6.848360656,5,0.001833748
6.840163934,5,0.002068699
6.831967213,5,0.002203795
6.831967213,5,0.002214529
6.81557377,5,0.002472296
6.81557377,5,0.002396274
6.807377049,5,0.002431479
6.803278689,5,0.002535079
6.803278689,5,0.002229894
6.795081967,5,0.002146054
6.790983607,5,0.002093504
6.782786885,5,0.001874192
6.770491803,5,0.002260168
6.770491803,5,0.002079033
6.758196721,5,0.002193828
6.754098361,5,0.002288276
6.745901639,5,0.002266423
6.745901639,5,0.002131207
6.737704918,5,0.002181499
6.733606557,5,0.002209306
6.725409836,5,0.002494878
6.717213115,5,0.002465479
6.717213115,5,0.002416085
6.709016393,5,0.002366469
6.704918033,5,0.002192976
6.696721311,5,0.001837819
6.68852459,5,0.001877859
6.68852459,5,0.001693069
6.680327869,5,0.001738541
6.676229508,5,0.002143027
6.663934426,5,0.002565339
6.663934426,5,0.002748656
6.659836066,5,0.002637302
6.655737705,5,0.002514082
6.647540984,5,0.002516516
6.639344262,5,0.002242714
6.639344262,5,0.001804016
6.635245902,5,0.001581384
6.62704918,5,0.001757808
6.62704918,5,0.001653701
6.62704918,5,0.001427449
6.62295082,5,0.001034289
6.618852459,5,0.000840108
6.614754098,5,0.000808434
6.614754098,5,0.000616441
6.614754098,5,0.000440219
6.614754098,5,0.000435424
6.610655738,5,0.00048227
6.610655738,5,0.000500026
6.602459016,5,0.000616174
6.602459016,5,0.000697706
6.598360656,5,0.000898797
6.590163934,5,0.001484078
6.586065574,5,0.001864856
6.586065574,5,0.001910489
6.581967213,5,0.00194596
6.577868852,5,0.001822403
6.573770492,5,0.00174147
6.56557377,5,0.001606253
6.56557377,5,0.00124665
6.553278689,5,0.001582242
6.549180328,5,0.00184802
6.549180328,5,0.001832938
6.540983607,5,0.001925672
6.536885246,5,0.001970276
6.528688525,5,0.001991383
6.520491803,5,0.002195489
6.516393443,5,0.002119509
6.516393443,5,0.002106039
6.508196721,5,0.002341343
6.504098361,5,0.002296224
6.504098361,5,0.002148881
6.491803279,5,0.002156509
6.491803279,5,0.002048843
6.487704918,5,0.002265363
6.479508197,5,0.002489703
6.479508197,5,0.002267254
6.479508197,5,0.002167307
6.471311475,5,0.00213686
6.471311475,5,0.001739168
6.467213115,5,0.001429392
6.467213115,5,0.000805466
6.467213115,5,0.000538051
6.467213115,5,0.000516144
6.459016393,5,0.000603145
6.459016393,5,0.001532753
6.459016393,5,0.001981777
6.459016393,5,0.002250444
6.459016393,5,0.002287037
6.459016393,5,0.00215983
6.459016393,5,0.001834393
6.454918033,5,0.001166871
6.454918033,5,0.000105675
6.459016393,5,0.000196087
6.459016393,5,0.000244595
6.459016393,5,0.000274405
6.459016393,5,0.000291319
6.459016393,5,0.000365437
6.459016393,5,0.000398238
6.459016393,5,0.000349648
6.459016393,5,0.00021733
6.467213115,5,0.000548486
6.471311475,5,0.000833721
6.471311475,5,0.000947907
6.471311475,5,0.000954713
6.471311475,5,0.000943145
6.479508197,5,0.001067565
6.483606557,5,0.001144762
6.483606557,5,0.001069118
6.487704918,5,0.001213926
6.487704918,5,0.001292018
6.491803279,5,0.001347122
6.495901639,5,0.00133514
6.495901639,5,0.001059114
6.495901639,5,0.000903471
6.504098361,5,0.000998036
6.508196721,5,0.001118492
6.508196721,5,0.001164722
6.508196721,5,0.001052196
6.512295082,5,0.001034789
6.520491803,5,0.001256928
6.524590164,5,0.001387405
6.524590164,5,0.001255544
6.532786885,5,0.001455463
6.532786885,5,0.001539591
6.532786885,5,0.001454092
6.540983607,5,0.001373491
6.540983607,5,0.001158875
6.545081967,5,0.00115833
6.545081967,5,0.00111148
6.553278689,5,0.000886839
6.557377049,5,0.000921803
6.557377049,5,0.000826518
6.56147541,5,0.000660767
6.569672131,5,0.000981307
6.569672131,5,0.001064249
6.569672131,5,0.00118487
6.577868852,5,0.001415824
6.581967213,5,0.001540283
6.581967213,5,0.001549296
6.590163934,5,0.001574311
6.590163934,5,0.001616237
6.594262295,5,0.001766603
6.598360656,5,0.001771944
6.606557377,5,0.001816669
6.606557377,5,0.001810805
6.610655738,5,0.001795122
6.614754098,5,0.001863188
6.618852459,5,0.001967209
6.62704918,5,0.002164945
6.62704918,5,0.002131267
6.631147541,5,0.002031993
6.631147541,5,0.001921712
6.631147541,5,0.001478419
6.643442623,5,0.001102251
6.643442623,5,0.000971574
6.651639344,5,0.001074872
6.651639344,5,0.001204636
6.655737705,5,0.001813744
6.663934426,5,0.002381066
6.668032787,5,0.002704206
6.668032787,5,0.002515535
6.672131148,5,0.002481664
6.680327869,5,0.002325645
6.680327869,5,0.001908198
6.68852459,5,0.001154346
6.68852459,5,0.000869628
6.68852459,5,0.00074891
6.692622951,5,0.000758268
6.700819672,5,0.000662984
6.700819672,5,0.000617336
6.700819672,5,0.000635161
6.704918033,5,0.000434198
6.704918033,5,0.00046385
6.713114754,5,0.000731713
6.713114754,5,0.000896684
6.717213115,5,0.001131342
6.721311475,5,0.001330299
6.721311475,5,0.001353194
6.725409836,5,0.001308158
6.729508197,5,0.00130759
6.729508197,5,0.001134399
6.729508197,5,0.001047617
6.733606557,5,0.000992031
6.737704918,5,0.001022787
6.741803279,5,0.001132672
6.741803279,5,0.000980665
6.741803279,5,0.00082379
6.745901639,5,0.000779242
6.745901639,5,0.000710032
6.745901639,5,0.000504698
6.75,5,0.000459065
6.75,5,0.000403885
6.75,5,0.000411014
6.75,5,0.000340909
6.75,5,0.000200526
6.75,5,0.000187454
6.75,5,0.000472509
6.75,5,0.000611931
6.75,5,0.000630933
6.75,5,0.000651724
6.75,5,0.000631125
6.745901639,5,0.000646334
6.75,5,0.000646334
6.75,5,0.000646334
6.745901639,5,0.000651495
6.741803279,5,0.000651215
6.741803279,5,0.000650934
6.741803279,5,0.000650653
6.741803279,5,0.00069203
6.737704918,5,0.000773711
6.737704918,5,0.000758188
6.733606557,5,0.000730813
6.733606557,5,0.000702766
6.725409836,5,0.000962255
6.725409836,5,0.001034559
6.721311475,5,0.001076184
6.717213115,5,0.001148134
6.717213115,5,0.001162911
6.713114754,5,0.001128705
6.713114754,5,0.001123498
6.704918033,5,0.001175614
6.700819672,5,0.001383938
6.700819672,5,0.001363006
6.692622951,5,0.001511819
6.68852459,5,0.001578476
6.680327869,5,0.001660445
6.680327869,5,0.001584825
6.672131148,5,0.001572981
6.668032787,5,0.001671711
6.663934426,5,0.001754432
6.655737705,5,0.001801273
6.655737705,5,0.001796881
6.647540984,5,0.001798262
6.639344262,5,0.002012485
6.635245902,5,0.001995609
6.62295082,5,0.00230057
6.62295082,5,0.002318701
6.614754098,5,0.002355794
6.606557377,5,0.002525613
6.598360656,5,0.002528348
6.598360656,5,0.002362725
6.586065574,5,0.002372593
6.581967213,5,0.002222238
6.569672131,5,0.002495612
6.56147541,5,0.002583386
6.56147541,5,0.002478961
6.549180328,5,0.002625992
6.545081967,5,0.00272899
6.536885246,5,0.002649994
6.524590164,5,0.002825184
6.524590164,5,0.00261217
6.512295082,5,0.00276115
6.5,5,0.003294401
6.491803279,5,0.003478618
6.491803279,5,0.003480606
6.483606557,5,0.003354675
6.475409836,5,0.003212674
6.463114754,5,0.003342433
6.454918033,5,0.003203081
6.454918033,5,0.002872646
6.446721311,5,0.002924843
6.43852459,5,0.003052963
6.430327869,5,0.002950829
6.426229508,5,0.002732682
6.413934426,5,0.002881742
6.405737705,5,0.003150116
6.393442623,5,0.003621526
6.381147541,4,0.003910941
6.381147541,4,0.003830138
6.37295082,4,0.003635418
6.360655738,4,0.003522656
6.352459016,4,0.00314111
6.340163934,4,0.003213744
6.340163934,4,0.002972254
6.327868852,4,0.003049847
6.31557377,4,0.003259506
6.31147541,4,0.003107165
6.307377049,4,0.002738606
6.295081967,4,0.002716993
6.286885246,4,0.002746177
6.274590164,4,0.003123853
6.266393443,4,0.003213688
6.266393443,4,0.003181073
6.254098361,4,0.003307844
6.245901639,4,0.003312166
6.245901639,4,0.002891812
6.229508197,4,0.002847772
6.229508197,4,0.002564797
6.217213115,4,0.002688137
6.209016393,4,0.00290125
6.204918033,4,0.002739874
6.204918033,4,0.002574387
6.192622951,4,0.002688276
6.18442623,4,0.002592688
6.172131148,4,0.002950037
6.168032787,4,0.002893533
6.168032787,4,0.002797356
6.159836066,4,0.002698956
6.147540984,4,0.002736968
6.147540984,4,0.002263737
6.135245902,4,0.00223929
6.135245902,4,0.002067848
6.12704918,4,0.002260829
6.118852459,4,0.002604575
6.114754098,4,0.002655976
6.110655738,4,0.002499056
6.102459016,4,0.00263874
6.094262295,4,0.002608112
6.086065574,4,0.002837063
6.073770492,4,0.002918923
6.073770492,4,0.002769626
6.069672131,4,0.002708305
6.06557377,4,0.002524033
6.06557377,4,0.002079467
6.057377049,4,0.002068059
6.049180328,4,0.002232325
6.045081967,4,0.002385098
6.036885246,4,0.002744824
6.032786885,4,0.002854111
6.032786885,4,0.002722958
6.024590164,4,0.002529144
6.020491803,4,0.00193262
6.012295082,4,0.001871585
6.004098361,4,0.002057122
6.004098361,4,0.001993604
6,4,0.001972586
5.995901639,4,0.001957696
5.995901639,4,0.001661635
5.987704918,4,0.001540812
5.983606557,4,0.001389021
5.979508197,4,0.001429205
5.975409836,4,0.001484753
5.971311475,4,0.001489746
5.967213115,4,0.001460621
5.963114754,4,0.001477526
5.954918033,4,0.00150853
5.954918033,4,0.001538955
5.942622951,4,0.002140251
5.942622951,4,0.002396464
5.93852459,4,0.002443623
5.930327869,4,0.002544071
5.930327869,4,0.002403234
5.930327869,4,0.001972967
5.918032787,4,0.001879341
5.913934426,4,0.001480174
5.909836066,4,0.001645692
5.909836066,4,0.001559117
5.905737705,4,0.001513306
5.897540984,4,0.001709619
5.893442623,4,0.001821725
5.893442623,4,0.001402321
5.881147541,4,0.001694026
5.881147541,4,0.001779624
5.87295082,4,0.002117004
5.868852459,4,0.002235098
5.868852459,4,0.002145222
5.868852459,4,0.001980439
5.860655738,4,0.001932556
5.856557377,4,0.001635969
5.848360656,4,0.001832949
5.848360656,4,0.001660877
5.844262295,4,0.001751513
5.836065574,4,0.002013049
5.831967213,4,0.002110269
5.831967213,4,0.001852835
5.823770492,4,0.001875517
5.819672131,4,0.001855763
5.81147541,4,0.002116943
5.81147541,4,0.002022607
5.81147541,4,0.001762301
5.807377049,4,0.001745021
5.799180328,4,0.001890235
5.795081967,4,0.001816614
5.795081967,4,0.001733769
5.790983607,4,0.001663793
5.786885246,4,0.001771721
5.782786885,4,0.001586748
5.774590164,4,0.001358029
5.774590164,4,0.001104268
5.770491803,4,0.001132084
5.766393443,4,0.001265664
5.766393443,4,0.001670379
5.758196721,4,0.002163096
5.758196721,4,0.002384466
5.754098361,4,0.002345764
5.75,4,0.002400152
5.745901639,4,0.002256375
5.745901639,4,0.001904562
5.741803279,4,0.001421698
5.737704918,4,0.001306185
5.737704918,4,0.001289273
5.733606557,4,0.001202403
5.733606557,4,0.001062322
5.725409836,4,0.001207363
5.725409836,4,0.001263255
5.725409836,4,0.001130394
5.717213115,4,0.001268105
5.717213115,4,0.001321629
5.713114754,4,0.001131101
5.713114754,4,0.000965673
5.709016393,4,0.000704271
5.709016393,4,0.000678566
5.700819672,4,0.000874996
5.700819672,4,0.00085524
5.696721311,4,0.001193644
5.696721311,4,0.001357869
5.696721311,4,0.001322234
5.692622951,4,0.001233699
5.68852459,4,0.001243236
5.68852459,4,0.000998126
5.68852459,4,0.000933013
5.68442623,4,0.000838859
5.68442623,4,0.000855486
5.680327869,4,0.00089808
5.680327869,4,0.000764509
5.680327869,4,0.000833998
5.68442623,4,0.00079336
5.680327869,4,0.000782129
5.680327869,4,0.000642021
5.68442623,4,0.000543716
5.68442623,4,0.000394157
5.68442623,4,0.00038404
5.68852459,4,0.000509902
5.68852459,4,0.00054501
5.692622951,4,0.000746151
5.700819672,4,0.001118723
5.704918033,4,0.001490164
5.713114754,4,0.002006333
5.717213115,4,0.002328018
5.717213115,4,0.002335892
5.721311475,4,0.002324596
5.725409836,4,0.00211052
5.725409836,4,0.001742037
5.725409836,4,0.001382456
5.725409836,4,0.001013462
5.725409836,4,0.000828062
5.721311475,4,0.000679746
5.721311475,4,0.000504401
5.717213115,4,0.000679746
5.713114754,4,0.000987685
5.700819672,4,0.001642219
5.696721311,4,0.002063729
5.68442623,4,0.002649016
5.68442623,4,0.002779864
5.668032787,4,0.003260706
5.647540984,4,0.004083128
5.647540984,4,0.004259736
5.635245902,4,0.004369649
5.618852459,4,0.004825151
5.610655738,4,0.004705975
5.594262295,4,0.0049074
5.594262295,4,0.004267081
5.581967213,4,0.003947804
5.577868852,4,0.003929315
5.56557377,4,0.003770402
5.56557377,4,0.003396512
5.553278689,4,0.003552831
5.553278689,4,0.00314989
5.545081967,4,0.003181114
5.532786885,4,0.00312171
5.532786885,4,0.002855493
5.532786885,4,0.002297705
5.520491803,4,0.00237664
5.516393443,4,0.002165972
5.516393443,4,0.002096972
5.516393443,4,0.001828494
5.508196721,4,0.001877254
5.504098361,4,0.00218335
5.5,4,0.002207284
5.5,4,0.001828262
5.483606557,4,0.002305816
5.483606557,4,0.002637303
5.483606557,4,0.002557417
5.479508197,4,0.002403321
5.479508197,4,0.002232882
5.475409836,4,0.002044185
5.471311475,4,0.00183161
5.467213115,4,0.001028392
5.467213115,4,0.000848725
5.463114754,4,0.000851376
5.459016393,4,0.000861566
5.459016393,4,0.000874279
5.454918033,4,0.000998344
5.454918033,4,0.001072067
5.446721311,4,0.001446045
5.446721311,4,0.001513531
5.446721311,4,0.001368004
5.442622951,4,0.001313883
5.442622951,4,0.001139362
5.43852459,4,0.000865551
5.43852459,4,0.000732019
5.43442623,4,0.000543448
5.43442623,4,0.000612259
5.43442623,4,0.000889088
5.430327869,4,0.001149138
5.426229508,4,0.001473113
5.422131148,4,0.001617726
5.422131148,4,0.001659941
5.422131148,4,0.001500365
5.422131148,4,0.001315596
5.418032787,4,0.000984018
5.418032787,4,0.000749008
5.418032787,4,0.000534573
5.409836066,4,0.000782831
5.409836066,4,0.000942921
5.405737705,4,0.001341011
5.405737705,4,0.00147729
5.405737705,4,0.001428219
5.397540984,4,0.001633665
5.397540984,4,0.001594424
5.393442623,4,0.001421259
5.393442623,4,0.001358725
5.393442623,4,0.001068706
5.389344262,4,0.001106968
5.389344262,4,0.000989437
5.385245902,4,0.000786698
5.385245902,4,0.000699952
5.37704918,4,0.00079947
5.37704918,4,0.000885981
5.37295082,4,0.001013502
5.37295082,4,0.000974475
5.37295082,4,0.001107624
5.37295082,4,0.001082984
5.368852459,4,0.00120444
5.364754098,4,0.001097094
5.364754098,4,0.00113406
5.364754098,4,0.001012217
5.360655738,4,0.000974477
5.360655738,4,0.000783772
5.356557377,4,0.000793359
5.356557377,4,0.000627431
5.356557377,4,0.00052804
5.352459016,4,0.000516236
5.352459016,4,0.000461451
5.352459016,4,0.000343661
5.348360656,4,0.000396855
5.348360656,4,0.000344076
5.348360656,4,0.000386926
5.344262295,4,0.000802698
5.344262295,4,0.000975208
5.340163934,4,0.001177024
5.340163934,4,0.001214152
5.340163934,4,0.001102976
5.340163934,4,0.001024926
5.336065574,4,0.000931251
5.336065574,4,0.000580145
5.331967213,4,0.000703292
5.331967213,4,0.000680672
5.331967213,4,0.000711075
5.327868852,4,0.000643747
5.323770492,4,0.000568909
5.323770492,4,0.000397532
5.323770492,4,0.00035924
5.323770492,4,0.000289137
5.323770492,4,0.000284091
5.323770492,4,0.000424441
5.323770492,4,0.000510763
5.323770492,4,0.000421414
5.323770492,4,0.000435279
5.323770492,4,0.0004215
5.31557377,4,0.000726712
5.319672131,4,0.000691661
5.319672131,4,0.000582156
5.31557377,4,0.000682769
5.31557377,4,0.000713267
5.31557377,4,0.000683032
5.31147541,4,0.000578723
5.31147541,4,0.000350701
5.31147541,4,0.000347448
5.31147541,4,0.000264727
5.307377049,4,0.000267164
5.303278689,4,0.000568383
5.303278689,4,0.000703189
5.303278689,4,0.000765201
5.303278689,4,0.000765349
5.299180328,4,0.000825836
5.299180328,4,0.000765792
5.299180328,4,0.000546556
5.299180328,4,0.000413237
5.299180328,4,0.000400154
5.290983607,4,0.000716025
5.290983607,4,0.000820547
5.290983607,4,0.000801005
5.290983607,4,0.000766375
5.286885246,4,0.000763014
5.286885246,4,0.000704126
5.286885246,4,0.000572756
5.286885246,4,0.000280828
5.286885246,4,0.000278688
5.286885246,4,0.000276429
5.286885246,4,0.000274046
5.278688525,4,0.000548251
5.278688525,4,0.000717968
5.278688525,4,0.000802869
5.278688525,4,0.000975345
5.274590164,4,0.001182399
5.274590164,4,0.001221725
5.270491803,4,0.001245276
5.266393443,4,0.001190857
5.266393443,4,0.001259897
5.266393443,4,0.001413162
5.266393443,4,0.001313575
5.266393443,4,0.001189972
5.262295082,4,0.001202067
5.262295082,4,0.00101095
5.258196721,4,0.000823544
5.254098361,4,0.000822214
5.254098361,4,0.00063603
5.254098361,4,0.000635445
5.25,4,0.000708391
5.25,4,0.000640558
5.245901639,4,0.000801619
5.241803279,4,0.001000382
5.241803279,4,0.001000773
5.241803279,4,0.001017257
5.237704918,4,0.001059637
5.237704918,4,0.001092831
5.237704918,4,0.001097278
5.233606557,4,0.001075359
5.229508197,4,0.001197849
5.229508197,4,0.001269179
5.229508197,4,0.001195669
5.229508197,4,0.000974912
5.225409836,4,0.000823424
5.225409836,4,0.000794154
5.225409836,4,0.000761447
5.221311475,4,0.000771892
5.221311475,4,0.000720117
5.217213115,4,0.000974923
5.217213115,4,0.001156249
5.217213115,4,0.001119834
5.217213115,4,0.001105695
5.213114754,4,0.001105273
5.213114754,4,0.001083503
5.209016393,4,0.001205672
5.209016393,4,0.001079634
5.204918033,4,0.001270195
5.204918033,4,0.001304637
5.200819672,4,0.001324063
5.200819672,4,0.000990816
5.200819672,4,0.000697926
5.200819672,4,0.000518035
5.196721311,4,0.000509634
5.192622951,4,0.0005972
5.192622951,4,0.000631304
5.18852459,4,0.000771841
5.18852459,4,0.000862721
5.18852459,4,0.000838342
5.18442623,4,0.000850555
5.18442623,4,0.000688365
5.18442623,4,0.000668689
5.18442623,4,0.000704397
5.176229508,4,0.000936248
5.176229508,4,0.001082594
5.176229508,4,0.001091677
5.176229508,4,0.000967076
5.176229508,4,0.000898292
5.172131148,4,0.000839545
5.172131148,4,0.000733033
5.168032787,4,0.000598756
5.172131148,4,0.000589384
5.168032787,4,0.0005591
5.163934426,4,0.000548727
5.163934426,4,0.000491881
5.163934426,4,0.00036754
5.163934426,4,0.000364362
5.163934426,4,0.000354587
5.163934426,4,0.00029806
5.155737705,4,0.000559119
5.155737705,4,0.00059469
5.155737705,4,0.00066753
5.155737705,4,0.000698446
5.155737705,4,0.000916402
5.151639344,4,0.001162515
5.151639344,4,0.001224045
5.151639344,4,0.001007058
5.151639344,4,0.000999594
5.151639344,4,0.000915696
5.151639344,4,0.000771943
5.151639344,4,0.000574941
5.151639344,4,0.000633443
5.151639344,4,0.000654117
5.151639344,4,0.000633249
5.147540984,4,0.000574798
5.147540984,4,0.000471483
5.147540984,4,0.000298844
5.147540984,4,0.000293853
5.147540984,4,0.000279328
5.143442623,4,0.000392468
5.139344262,4,0.000882371
5.139344262,4,0.001060486
5.147540984,4,0.001051382
5.143442623,4,0.001029818
5.143442623,4,0.000960539
5.143442623,4,0.000831638
5.143442623,4,0.000623291
5.147540984,4,0.000552826
5.147540984,4,0.000495844
5.147540984,4,0.000368742
5.143442623,4,0.00033175
5.143442623,4,0.000558786
5.147540984,4,0.000567224
5.139344262,4,0.000858973
5.139344262,4,0.001029371
5.139344262,4,0.001045762
5.139344262,4,0.000959299
5.139344262,4,0.000742362
5.139344262,4,0.000680693
5.139344262,4,0.000713739
5.139344262,4,0.00065385
5.139344262,4,0.000632991
5.139344262,4,0.000566078
5.139344262,4,0.000566078
5.139344262,4,0.000566078
5.139344262,4,0.000632991
5.139344262,4,0.00065385
5.139344262,4,0.000633184
5.139344262,4,0.000566424
5.139344262,4,0.00043268
5.135245902,4,0.000281969
5.135245902,4,0.00036922
5.135245902,4,0.000412842
5.135245902,4,0.000426424
5.135245902,4,0.000395492
5.135245902,4,0.000354323
5.135245902,4,0.000298711
5.135245902,4,0.000217861
5.135245902,4,0.000210932
5.12704918,4,0.000554778
5.12704918,4,0.000721605
5.131147541,4,0.00073151
5.12704918,4,0.000791479
5.12704918,4,0.000791638
5.12704918,4,0.000731949
5.12704918,4,0.000711513
5.12704918,4,0.000518324
5.12704918,4,0.00057232
5.12704918,4,0.000602285
5.12704918,4,0.000421843
5.12704918,4,0.000377347
5.12704918,4,0.000435457
5.12704918,4,0.000376886
5.12704918,4,0.000421414
5.12704918,4,0.000435279
5.12295082,4,0.000572085
5.12295082,4,0.000517822
5.12295082,4,0.000431413
5.12295082,4,0.000284956
5.12295082,4,0.000285695
5.12295082,4,0.000286419
5.12295082,4,0.000287128
5.118852459,4,0.000601252
5.12295082,4,0.000601252
5.12295082,4,0.000611429
5.12295082,4,0.000602083
5.12295082,4,0.000572245
5.118852459,4,0.000610296
5.12295082,4,0.000516437
5.12295082,4,0.000370402
5.12295082,4,0.000282871
5.12295082,4,0.000282871
5.12295082,4,0.000282871
5.12295082,4,0.000298483
5.12295082,4,0.000303738
5.114754098,4,0.000693256
5.118852459,4,0.000735705
5.12295082,4,0.00070955
5.12295082,4,0.000678038
5.12295082,4,0.000640376
5.118852459,4,0.000604985
5.12295082,4,0.000604985
5.118852459,4,0.000595517
5.118852459,4,0.000427789
5.118852459,4,0.000500161
5.114754098,4,0.000703757
5.118852459,4,0.000659869
5.114754098,4,0.000670951
5.114754098,4,0.000726552
5.114754098,4,0.000558452
5.118852459,4,0.000558452
5.114754098,4,0.000480229
5.114754098,4,0.00045292
5.114754098,4,0.000429882
5.114754098,4,0.000399355
5.114754098,4,0.000399795
5.114754098,4,0.000369527
5.114754098,4,0.000299399
5.114754098,4,0.000217507
5.114754098,4,0.000210589
5.114754098,4,0.000188347
5.114754098,4,0.000302638
5.114754098,4,0.000376579
5.114754098,4,0.000421071
5.114754098,4,0.000434925
5.114754098,4,0.000421157
5.114754098,4,0.000376732
5.114754098,4,0.000287763
5.114754098,4,0
5.114754098,4,0
5.114754098,4,0
5.114754098,4,0
5.114754098,4,0
5.114754098,4,0
5.114754098,4,0
5.114754098,4,0
5.114754098,4,0
5.110655738,4,0.000283324
